product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B0BHYJ8CVF,Portronics Key2 Combo Multimedia USB Wireless Keyboard,Computers&Accessories,1.0,1.0,23.0,4.1,10443
B0BCVJ3PVP,SupCares Laptop Stand 7 Height Adjustable,Computers&Accessories,499.0,1.0,62.0,4.5,434
B0B2931FCV,ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC,Electronics,999.0,4.0,76.0,3.5,1913
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2,Computers&Accessories,1.0,4.0,57.0,4.4,3029
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam,OfficeProducts,250.0,250.0,0.0,4.2,2628
B07P681N66,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2,Computers&Accessories,1.0,2.0,45.0,4.4,24780
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens,Home&Kitchen,90.0,100.0,10.0,4.4,10718
B08KRMK9LZ,Tukzer Stylus Pen,Electronics,2.0,5.0,66.0,4.2,6233
B08LT9BMPP,Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting,Computers&Accessories,1.0,1.0,25.0,4.5,10541
B082T6V3DT,AmazonBasics New Release Nylon USB-A to Lightning Cable Cord,Computers&Accessories,799.0,2.0,62.0,4.3,8188
B0814ZY6FP,Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB,Electronics,899.0,1.0,25.0,3.8,10751
B09F3PDDRF,Lapster USB 3,Computers&Accessories,349.0,999.0,65.0,3.9,817
B07X963JNS,URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging,Electronics,900.0,2.0,64.0,4.0,36384
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud,Electronics,2.0,3.0,38.0,4.1,3606
B08Y5QJTVK,Duracell CR2025 3V Lithium Coin Battery,Electronics,116.0,200.0,42.0,4.4,357
B00LY1FN1K,Camel Fabrica Acrylic Ultra Color - 15ml each,Home&Kitchen,200.0,230.0,13.0,4.4,10170
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo,Computers&Accessories,1.0,2.0,55.0,4.4,4598
B009LJ2BXA,Hp Wired On Ear Headphones With Mic With 3,Computers&Accessories,649.0,999.0,35.0,3.5,7222
B09BVCVTBC,Redragon K617 Fizz 60% Wired RGB Gaming Keyboard,Computers&Accessories,2.0,3.0,24.0,4.5,1271
B0BFWGBX61,Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1,Computers&Accessories,199.0,349.0,43.0,4.1,314
B07SY4C3TD,HP GT 53 XL Cartridge Ink,Computers&Accessories,596.0,723.0,18.0,4.4,3219
B094JB13XL,Noise ColorFit Ultra Smart Watch with 1,Electronics,2.0,5.0,58.0,4.1,38879
B08CRRQK6Z,Zebronics Zeb-JUKEBAR 3900,Electronics,4.0,12.0,60.0,4.2,4541
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic,Electronics,399.0,1.0,69.0,4.2,76042
B08Y57TPDM,Duracell CR2016 3V Lithium Coin Battery,Electronics,116.0,200.0,42.0,4.3,485
B09CYTJV3N,MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4,Electronics,4.0,5.0,25.0,4.3,44696
B07GLNJC25,ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop,Computers&Accessories,330.0,499.0,34.0,3.7,8566
B08FY4FG5X,Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass,Electronics,649.0,2.0,74.0,3.9,13049
B07TMCXRFV,ESR Screen Protector Compatible with iPad Pro 11 Inch,Computers&Accessories,1.0,1.0,23.0,4.5,16680
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback,Electronics,1.0,2.0,53.0,4.1,97174
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen,OfficeProducts,272.0,320.0,15.0,4.0,3686
B08X77LM8C,Silicone Rubber Earbuds Tips,Electronics,99.0,999.0,90.0,3.8,594
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,Computers&Accessories,3.0,3.0,10.0,3.4,12185
B08J82K4GX,Samsung 24-inch,Computers&Accessories,10.0,19.0,47.0,4.3,2623
B07Z1Z77ZZ,AirCase Protective Laptop Bag Sleeve fits Upto 14,Computers&Accessories,449.0,999.0,55.0,4.3,9701
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25,Toys&Games,150.0,150.0,0.0,4.3,15867
B0B4DT8MKT,Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed,Computers&Accessories,348.0,1.0,77.0,4.2,656
B08FGNPQ9X,Zinq UPS for Router,Computers&Accessories,1.0,2.0,60.0,4.1,10725
B07NTKGW45,SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk,Computers&Accessories,397.0,899.0,56.0,4.0,3025
B08CDKQ8T6,Portronics Konnect L 1,Computers&Accessories,154.0,349.0,56.0,4.3,7064
B08J4PL1Z3,RPM Euro Games Laptop/PC Controller Wired for Windows - 7,Computers&Accessories,699.0,1.0,53.0,4.0,5736
B07XJWTYM2,realme Buds Wireless in Ear Bluetooth Earphones with mic,Electronics,1.0,1.0,16.0,4.1,72563
B09939XJX8,TVARA LCD Writing Tablet,Computers&Accessories,354.0,1.0,76.0,4.0,1026
B09MDCZJXS,Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator,Computers&Accessories,1.0,5.0,78.0,3.8,2043
B08CTQP51L,Robustrion [Anti-Scratch],Computers&Accessories,379.0,1.0,75.0,4.2,4149
B0BG62HMDJ,Cablet 2,Computers&Accessories,499.0,775.0,36.0,4.3,74
B08GTYFC37,SanDisk 1TB Extreme Portable SSD 1050MB/s R,Computers&Accessories,10.0,32.0,68.0,4.4,41398
B08SBH499M,ZEBRONICS Zeb-Warrior II 10 watts 2,Computers&Accessories,649.0,1.0,50.0,4.1,5195
B08FYB5HHK,TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook,Computers&Accessories,1.0,1.0,40.0,4.5,22420
B0994GFWBH,Lapster 1,Computers&Accessories,139.0,999.0,86.0,4.0,1313
B0B5GJRTHB,Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic,Electronics,889.0,1.0,56.0,4.2,2284
B09GBBJV72,HP 330 Wireless Black Keyboard,Computers&Accessories,1.0,2.0,36.0,3.9,427
B07P434WJY,RC PRINT GI 790 Ink Refill for Canon G1000,Computers&Accessories,549.0,1.0,73.0,4.3,1367
B07T9FV9YP,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC,Computers&Accessories,749.0,1.0,58.0,4.0,13199
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2,Computers&Accessories,329.0,845.0,61.0,4.2,29746
B08WKFSN84,Wayona Type C To Type C 65W/3,Computers&Accessories,379.0,1.0,66.0,4.3,2806
B09TBCVJS3,Amazfit GTS2 Mini,Electronics,5.0,7.0,25.0,4.2,30355
B08TR61BVK,Tabelito® Polyester Foam,Computers&Accessories,299.0,1.0,80.0,4.2,2868
B0B2CPVXHX,Robustrion Anti-Scratch,Computers&Accessories,379.0,1.0,75.0,4.1,670
B08XNL93PL,Portronics Ruffpad 15 Re-Writable LCD Screen 38,OfficeProducts,1.0,2.0,53.0,4.3,3530
B088GXTJM3,DIGITEK®,Electronics,699.0,1.0,46.0,4.3,6183
B099S26HWG,Classmate Pulse 1 Subject Notebook - 240mm x 180mm,OfficeProducts,300.0,300.0,0.0,4.2,419
B08461VC1Z,Scarters Mouse Pad,Computers&Accessories,999.0,1.0,50.0,4.5,7317
B00K32PEW4,Casio MJ-120D 150 Steps Check,OfficeProducts,535.0,535.0,0.0,4.4,4426
B09F9YQQ7B,Redmi 80 cm,Electronics,13.0,24.0,44.0,4.2,45237
B07LFWP97N,Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14,Computers&Accessories,269.0,1.0,76.0,4.1,1092
B0746N6WML,Parker Vector Camouflage Gift Set - Roller Ball Pen,OfficeProducts,341.0,450.0,24.0,4.3,2493
B07W9KYT62,TP-Link AC1200 Archer A6 Smart WiFi,Computers&Accessories,2.0,3.0,38.0,4.4,12679
B0B5ZF3NRK,CEDO 65W OnePlus Dash Warp Charge Cable,Computers&Accessories,349.0,599.0,42.0,4.1,210
B08D9MNH4B,HP Deskjet 2723 AIO Printer,Computers&Accessories,5.0,7.0,16.0,3.6,4199
B078G6ZF5Z,Oraimo 18W USB,Electronics,699.0,1.0,42.0,4.0,14403
B09MKG4ZCM,Xiaomi Mi 4A Dual_Band Ethernet 1200Mbps Speed Router| 2,Computers&Accessories,1.0,2.0,48.0,4.0,11113
B07RZZ1QSW,SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Phone Mount,Electronics,326.0,799.0,59.0,4.4,10773
B08BCKN299,Sounce Gold Plated 3,Electronics,120.0,999.0,88.0,3.9,6491
B07222HQKP,Orico 2,Computers&Accessories,657.0,999.0,34.0,4.3,13944
B00NFD0ETQ,Logitech G402 Hyperion Fury USB Wired Gaming Mouse,Computers&Accessories,1.0,2.0,31.0,4.6,10760
B075DB1F13,Panasonic Eneloop BQ-CC55N Advanced,Electronics,1.0,1.0,0.0,4.4,25996
B0148NPH9I,Logitech K380 Wireless Multi-Device Keyboard for Windows,Computers&Accessories,2.0,3.0,17.0,4.5,16146
B01JOFKL0A,Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Printer,Computers&Accessories,5.0,6.0,17.0,3.9,8280
B09Q8HMKZX,Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable,Computers&Accessories,263.0,699.0,62.0,4.1,450
B079S811J3,Redgear Cosmo 7,Computers&Accessories,1.0,2.0,34.0,4.3,14237
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable,Electronics,1.0,1.0,14.0,4.5,20668
B086PXQ2R4,Classmate Long Book - Unruled,OfficeProducts,165.0,165.0,0.0,4.5,1674
B07L1N3TJX,Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13”,Computers&Accessories,1.0,3.0,51.0,3.6,7689
B07YFWVRCM,Imou 360° 1080P Full HD Security Camera,Electronics,2.0,7.0,69.0,4.1,5554
B01GGKYKQM,Amazon Basics USB Type-C to USB-A 2,Computers&Accessories,219.0,700.0,69.0,4.3,20053
B08TDJ5BVF,E-COSMOS 5V 1,Computers&Accessories,39.0,39.0,0.0,3.8,3344
B09XXZXQC1,Xiaomi Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6GB,Computers&Accessories,26.0,37.0,29.0,4.6,2886
B083T5G5PM,Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black,Electronics,1.0,1.0,25.0,4.1,98250
B0BHVPTM2C,HB Plus Folding Height Adjustable Aluminum Foldable Portable Adjustment Desktop Laptop Holder Riser Stand,Computers&Accessories,398.0,1.0,80.0,4.0,75
B0B86CDHL1,oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing,Computers&Accessories,349.0,899.0,61.0,4.5,149
B01NBX5RSB,HP 65W AC Laptops Charger Adapter 4,Computers&Accessories,770.0,1.0,50.0,4.3,2585
B08MWJTST6,Tukzer Fully Foldable Tabletop Desktop Tablet Mobile Stand Holder - Angle,Electronics,279.0,1.0,79.0,4.0,5072
B07R99NBVB,Gizga Essentials Cable Organiser,HomeImprovement,249.0,599.0,58.0,4.5,5985
B08R69VDHT,Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable,Computers&Accessories,115.0,499.0,77.0,4.0,7732
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,Home&Kitchen,230.0,230.0,0.0,4.5,9427
B09RWZRCP1,boAt Type C A750 Stress Resistant,Computers&Accessories,399.0,999.0,60.0,4.1,1780
B08497Z1MQ,HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons,Computers&Accessories,599.0,700.0,14.0,4.3,2301
B07KNM95JK,Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,Computers&Accessories,598.0,1.0,48.0,4.1,2535
B09Q3M3WLJ,Robustrion [Anti-Scratch],Computers&Accessories,399.0,1.0,73.0,4.0,691
B09B9SPC7F,PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook,Computers&Accessories,499.0,1.0,62.0,4.1,2740
B09CMP1SC8,Ambrane 2 in 1 Type-C,Computers&Accessories,199.0,499.0,60.0,4.1,602
B099SD8PRP,Lenovo 130 Wireless Compact Mouse,Computers&Accessories,579.0,1.0,47.0,4.4,3482
B09YLXYP7Y,Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile,Computers&Accessories,179.0,399.0,55.0,4.0,1423
B00S2SEV7K,Pilot Frixion Clicker Roller Pen,OfficeProducts,90.0,100.0,10.0,4.1,6199
B08WKCTFF3,ZEBRONICS Aluminium Alloy Laptop Stand,Computers&Accessories,899.0,1.0,55.0,4.4,1667
B08498D67S,HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting,Computers&Accessories,1.0,1.0,36.0,4.3,4723
B00C3GBCIS,GIZGA Club-laptop Neoprene Reversible for 15,Computers&Accessories,249.0,499.0,50.0,4.2,22860
B00URH5E34,Inventis 5V 1,Computers&Accessories,39.0,39.0,0.0,3.6,13572
B00EYW1U68,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender,Computers&Accessories,1.0,3.0,56.0,4.2,16182
B08SMJT55F,boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio,Electronics,1.0,3.0,70.0,4.2,2908
B0B2DJDCPX,SWAPKART Fast Charging Cable,Computers&Accessories,209.0,499.0,58.0,3.9,536
B08Y7MXFMK,Offbeat® - DASH 2,Computers&Accessories,1.0,1.0,27.0,4.2,2375
B086Q3QMFS,Classmate Drawing Book - Unruled,OfficeProducts,120.0,120.0,0.0,4.5,4951
B08498H13H,HP GK320 Wired Full Size RGB Backlight Mechanical Gaming Keyboard,Computers&Accessories,1.0,3.0,57.0,4.3,408
B07LFQLKFZ,Parker Moments Vector Timecheck Gold Trim Roller Ball Pen,OfficeProducts,420.0,420.0,0.0,4.2,1926
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,OfficeProducts,225.0,225.0,0.0,4.1,4798
B07W14CHV8,CARECASE® Optical Bay 2nd Hard Drive Caddy,Computers&Accessories,199.0,799.0,75.0,4.1,7333
B0B9BXKBC7,WeCool S5 Long Selfie Stick,Electronics,1.0,3.0,55.0,4.6,245
B09F5Z694W,Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer with FAX/ADF/Duplex Printing,Computers&Accessories,8.0,9.0,13.0,3.8,3652
B0B25LQQPC,Crucial P3 500GB PCIe 3,Computers&Accessories,3.0,6.0,46.0,4.3,2515
B07GVGTSLN,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Computers&Accessories,325.0,1.0,75.0,4.2,10576
B01LYLJ99X,HP v222w 64GB USB 2,Computers&Accessories,449.0,1.0,65.0,4.2,4959
B014SZPBM4,Duracell Ultra Alkaline D Battery,Electronics,380.0,400.0,5.0,4.4,2111
B08CZHGHKH,BESTOR® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office,Computers&Accessories,499.0,1.0,64.0,3.9,1462
B0B2RBP83P,Lenovo IdeaPad 3 11th Gen Intel Core i3 15,Computers&Accessories,37.0,59.0,38.0,4.0,323
B078W65FJ7,boAt BassHeads 900 On-Ear Wired Headphones with Mic,Electronics,849.0,2.0,66.0,4.2,91188
B08S74GTBT,Zebronics Astra 10 Portable Wireless BT v5,Electronics,799.0,1.0,60.0,3.7,418
B0B9BD2YL4,KINGONE Wireless Charging Pencil,Electronics,2.0,6.0,63.0,4.5,1526
B0BMXMLSMM,Lapster 65W compatible for OnePlus Dash Warp Charge Cable,Computers&Accessories,199.0,999.0,80.0,4.5,127
B0141EZMAI,Gizga Essentials USB WiFi Adapter for PC,Computers&Accessories,269.0,800.0,66.0,3.6,10134
B07QMRHWJD,SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading,Computers&Accessories,298.0,999.0,70.0,4.3,1552
B07W7Z6DVL,Infinity,Electronics,1.0,2.0,50.0,4.1,25262
B07WMS7TWB,Pigeon by Stovekraft Amaze Plus Electric Kettle,Home&Kitchen,649.0,1.0,48.0,3.9,123365
B00H47GVGY,USHA Quartz Room Heater with Overheating Protection,Home&Kitchen,1.0,1.0,29.0,3.6,13300
B07VX71FZP,Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat,Home&Kitchen,1.0,2.0,40.0,4.0,18543
B07NCKMXVZ,StyleHouse Lint Remover for Woolen Clothes,Home&Kitchen,455.0,999.0,54.0,4.1,3578
B0B61DSF17,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen,199.0,1.0,90.0,3.7,2031
B07VQGVL68,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine,Home&Kitchen,293.0,499.0,41.0,3.9,44994
B01LWYDEQ7,Pigeon Polypropylene Mini Handy,Home&Kitchen,199.0,495.0,60.0,4.1,270563
B07VNFP3C2,Prestige 1,Home&Kitchen,749.0,1.0,40.0,3.9,31783
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater,Home&Kitchen,1.0,1.0,10.0,3.9,2602
B01MQZ7J8K,Prestige Electric Kettle PKOSS - 1500watts,Home&Kitchen,749.0,1.0,48.0,3.9,63350
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop,Home&Kitchen,1.0,3.0,47.0,3.8,54032
B00NW4UWN6,Prestige PKGSS 1,Home&Kitchen,1.0,1.0,22.0,3.8,15592
B01NCVJMKX,SHOPTOSHOP Electric Lint Remover,Home&Kitchen,499.0,999.0,50.0,4.1,4859
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater,Home&Kitchen,1.0,1.0,11.0,4.1,14120
B07GXPDLYQ,PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother,Home&Kitchen,249.0,499.0,50.0,3.3,8427
B01C8P29N0,Bajaj DX-6 1000W Dry Iron with Advance Soleplate,Home&Kitchen,625.0,1.0,55.0,4.2,23316
B08KDBLMQP,Croma 500W Mixer Grinder with 3 Stainless Steel Leak-proof Jars,Home&Kitchen,1.0,2.0,48.0,4.0,6530
B078JDNZJ8,Havells Instanio 3-Litre Instant Geyser,Home&Kitchen,3.0,6.0,42.0,4.3,11924
B01M5F614J,Morphy Richards OFR Room Heater,Home&Kitchen,6.0,13.0,53.0,4.0,2961
B083GKDRKR,Havells Aqua Plus 1,Home&Kitchen,1.0,2.0,46.0,4.5,23484
B097R2V1W8,Bajaj Splendora 3 Litre 3KW IWH Instant Water Heater,Home&Kitchen,2.0,5.0,56.0,4.1,21783
B07YR26BJ3,KENT 16052 Elegant Electric Glass Kettle 1,Home&Kitchen,1.0,2.0,40.0,4.0,14030
B097R45BH8,Bajaj New Shakti Neo 15L Vertical Storage Water Heater,Home&Kitchen,5.0,13.0,58.0,4.2,6398
B09X5C9VLK,Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars,Home&Kitchen,1.0,3.0,63.0,3.8,44050
B01C8P29T4,Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate,Home&Kitchen,599.0,785.0,24.0,4.2,24247
B00HVXS7WC,Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature,Home&Kitchen,1.0,3.0,38.0,4.2,41349
B096YCN3SD,Lifelong LLEK15 Electric Kettle 1,Home&Kitchen,549.0,1.0,45.0,3.6,1074
B09LQH3SD9,Lifelong LLQH922 Regalia 800 W,Home&Kitchen,999.0,2.0,50.0,3.8,1163
B09KNMLH4Y,R B Nova Lint/Fabric Shaver for Cloths,Home&Kitchen,398.0,1.0,80.0,4.1,257
B00ABMASXG,Bajaj Immersion Rod Water Heater 1500 Watts,Home&Kitchen,539.0,720.0,25.0,4.1,36017
B07QDSN9V6,INALSA Electric Kettle 1,Home&Kitchen,699.0,1.0,56.0,4.1,8090
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button,Home&Kitchen,2.0,3.0,41.0,4.1,31388
B0B8XNPQPN,Pigeon Healthifry Digital Air Fryer,Home&Kitchen,3.0,7.0,55.0,4.2,136
B0814P4L98,PrettyKrafts Laundry Basket for clothes with Lid,Home&Kitchen,351.0,999.0,65.0,4.0,5380
B008QTK47Q,Philips GC1905 1440-Watt Steam Iron with Spray,Home&Kitchen,1.0,1.0,8.0,4.3,37974
B088ZTJT2R,Havells Immersion HB15 1500 Watt,Home&Kitchen,719.0,1.0,44.0,4.2,17218
B0BK1K598K,AGARO LR2007 Lint Remover,Home&Kitchen,678.0,1.0,55.0,4.2,900
B09Y5FZK9N,Pigeon 1,Home&Kitchen,809.0,1.0,48.0,3.7,976
B09J2SCVQT,NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts,Home&Kitchen,1.0,5.0,61.0,4.1,4927
B00TDD0YM4,Philips GC026/30 Fabric Shaver,Home&Kitchen,1.0,1.0,12.0,4.4,3543
B078KRFWQB,Havells Cista Room Heater,Home&Kitchen,2.0,3.0,37.0,3.8,2732
B07SRM58TP,AGARO Regal 800 Watts Handheld Vacuum Cleaner,Home&Kitchen,1.0,2.0,21.0,4.0,14368
B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor,Home&Kitchen,3.0,5.0,39.0,4.2,39724
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen,1.0,3.0,50.0,3.8,9791
B07WNK1FFN,AGARO Esteem Multi Kettle 1,Home&Kitchen,1.0,1.0,26.0,4.2,2891
B009P2LK08,Bajaj Minor 1000 Watts Radiant Room Heater,Home&Kitchen,749.0,1.0,34.0,4.0,2446
B07DGD4Z4C,Butterfly Jet Elite Mixer Grinder,Home&Kitchen,3.0,5.0,40.0,3.9,25340
B07GMFY9QM,SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming,Home&Kitchen,379.0,999.0,62.0,4.3,3096
B0BGPN4GGH,Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater,Home&Kitchen,1.0,2.0,54.0,3.8,4
B0B2DZ5S6R,Amazon Basics 1500 W Electric Kettle,Home&Kitchen,749.0,1.0,42.0,4.0,119
B07S851WX5,Prestige Sandwich Maker PGMFD 01,Home&Kitchen,1.0,1.0,0.0,4.2,40106
B01MY839VW,Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron,Home&Kitchen,549.0,1.0,50.0,4.2,13029
B09LV1CMGH,Lifelong LLFH921 Regalia 2000 W Fan Heater,Home&Kitchen,899.0,2.0,55.0,3.6,291
B01EY310UM,Philips GC181 Heavy Weight 1000-Watt Dry Iron,Home&Kitchen,1.0,1.0,14.0,4.3,15453
B09NL7LBWT,Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover,Home&Kitchen,1.0,1.0,45.0,4.0,604
B008YW8M0G,Bajaj DX-7 1000W Dry Iron with Advance Soleplate,Home&Kitchen,775.0,875.0,11.0,4.2,46647
B097R3XH9R,Bajaj New Shakti Neo 25L Vertical Storage Water Heater,Home&Kitchen,6.0,15.0,59.0,4.1,3233
B08TM71L54,PHILIPS Handheld Garment Steamer STH3000/20 - Compact,Home&Kitchen,3.0,4.0,24.0,4.0,1282
B0BPBXNQQT,Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater,Home&Kitchen,799.0,1.0,60.0,4.3,70
B00W56GLOQ,Wonderchef Nutri-blend Mixer,Home&Kitchen,2.0,5.0,46.0,4.0,26164
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate,Home&Kitchen,599.0,990.0,39.0,3.9,16166
B078V8R9BS,Butterfly EKN 1,Home&Kitchen,749.0,1.0,33.0,4.2,35693
B08GSQXLJ2,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater,Home&Kitchen,6.0,10.0,40.0,4.1,14391
B01M5B0TPW,Borosil Chef Delite BCH20DBB21 300-Watt Chopper,Home&Kitchen,1.0,2.0,27.0,4.4,7946
B082KVTRW8,KENT 16055 Amaze Cool Touch Electric Kettle 1,Home&Kitchen,1.0,1.0,37.0,4.0,1765
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen,3.0,6.0,48.0,3.8,14062
B07H3WDC4X,Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming,Home&Kitchen,349.0,999.0,65.0,4.0,15646
B09ZTZ9N3Q,Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat,Home&Kitchen,1.0,1.0,38.0,3.1,111
B083P71WKK,HealthSense Weight Machine for Kitchen,Home&Kitchen,799.0,1.0,47.0,4.3,9695
B097R4D42G,Bajaj New Shakti Neo 10L Vertical Storage Water Heater,Home&Kitchen,4.0,9.0,48.0,4.2,1772
B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen,6.0,10.0,34.0,4.4,11499
B0949FPSFY,Bulfyss Stainless Steel Digital Kitchen Weighing Scale,Home&Kitchen,799.0,1.0,60.0,4.1,2162
B08F47T4X5,VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large,Home&Kitchen,89.0,89.0,0.0,4.2,19621
B01M0505SJ,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan,Home&Kitchen,1.0,2.0,44.0,4.1,19998
B08D6RCM3Q,PrettyKrafts Folding Laundry Basket for Clothes with Lid,Home&Kitchen,355.0,899.0,61.0,4.1,1051
B009P2LITG,Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater,Home&Kitchen,2.0,3.0,34.0,4.1,1716
B00V9NHDI4,Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag,Home&Kitchen,2.0,3.0,26.0,3.9,32931
B07WGPBXY9,Pigeon by Stovekraft Quartz Electric Kettle,Home&Kitchen,899.0,1.0,28.0,3.9,17424
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater,Home&Kitchen,2.0,5.0,50.0,3.8,1889
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater,Home&Kitchen,3.0,7.0,51.0,4.0,10324
B00F159RIK,Bajaj DX-2 600W Dry Iron with Advance Soleplate,Home&Kitchen,499.0,625.0,20.0,4.2,5355
